cik,ticker
0001810031,FRLN
0001880343,VINE
0001539850,STCB
0001796129,VINC
0001000230,OCC
0001086745,AYRO
0000722313,NSYS
0001604191,FWBI
0001169483,MSBC
0001297937,PRKA
0001349706,IMHC
0001602409,FNGR
0001653247,WTRH
0001570843,GEBRF
0000802257,MITI
0000915358,SGMA
0001671818,ONCR
0001425355,MCVT
0001530766,BSGM
0001537028,ICD
0001700157,PGEZF
0000010048,BRN
0000812796,SNGX
0001417663,SNWV
0001785494,WBQNL
0001855509,VEEE
0001537435,TGEN
0001480170,BEOB
0001117057,PLAG
0001621672,SLGG
0001763543,UWHGF
0001783032,ELEV
0001365388,HSTI
0000872912,DCTH
0001627606,DTEA
0001173313,ABVC
0001372183,NXTP
0000034285,RLBY
0000079661,PRSI
0001418149,HLRTF
0001342958,DGLY
0000089140,SVT
0001009922,NSFDF
0001819704,MRM
0000890066,GLBZ
0000899782,NOM
0001823365,GBNY
0000351998,DAIO
0001786286,DPRO
0001495651,UURAF
0001750149,IKT
0001730869,OBTX
0001780097,BXRX
0001616741,PATI
0000943034,AATC
0001463361,UBX
0001713832,HYRE
0001326205,IGC
0001856028,SDIG
0001690080,ATNF
0001634447,ISUN
0001114936,UMEWF
0001549084,EKSO
0000064463,SLNH
0001807389,CPOP
0001512922,PETV
0001389002,MRIN
0001732409,BCHG
0001543652,FFLO
0001133818,BPTH
0001417370,YUANF
0000858707,IRL
0001413898,DALN
0001634293,EXDW
0001829966,EBET
0000027093,USAU
0001569083,CQCQ
0000878932,EQS
0001873722,BBLR
0001851682,MF
0001865429,OAKV
0001418115,HSMD
0000908259,OTLC
0001785566,ZCMD
0001841330,KTTA
0001425627,SOBR
0001716166,VVOS
0001116548,MXROF
0001636282,AGLE
0001652539,SNRG
0001517496,BTCM
0001595097,CRBP
0001590695,TLCC
0001087022,ALRT
0001408146,SCYYF
0001407973,SONX
0001552743,UGHB
0001318482,KDOZF
0001025561,SBET
0000867038,SPND
0001624422,ERYP
0000771999,DSS
0001892025,OHCS
0001166272,GENE
0001614067,ARDS
0001109486,EDXC
0001565228,VISL
0001074871,MODD
0001420565,ALRN
0001826397,AGRI
0001446159,POAI
0000019871,CVR
0001023994,SGBX
0001131343,ATHE
0001482753,ETHOF
0001434737,SRSG
0001636050,SIOX
0001759138,CABA
0001830072,IPW
0001760903,JUPW
0001281189,NUBC
0001604924,FWP
0000874292,AEY
0001756180,NCRA
0000888721,TRIB
0001626696,SWGI
0000707511,RGRX
0000880406,CUBA
0001687451,ZKIN
0001130598,ONTX
0000719494,INRD
0001054721,BSQR
0001296774,NCTY
0001205922,VCNX
0000031667,EDUC
0001733298,QTT
0000861838,IDRA
0000793628,CHNR
0001730773,BSFC
0001463978,BKUCF
0001419051,TSOI
0001087329,RSHN
0001488638,AMRR
0001561180,PQEFF
0001828522,EFTR
0001611842,PYPD
0001540159,EDSA
0001680139,HLYK
0000728385,MEEC
0001043961,PRPO
0001826135,MHHC
0001069394,FSI
0001786182,FHS
0001659352,CDAK
0001584751,TLIS
0001534133,GRAY
0001088413,GLGI
0001444307,ONCS
0001633441,SECO
0000091668,SODI
0001379006,NNVC
0000797465,STLY
0001574094,RNXT
0000942126,TAIT
0000315958,CRMZ
0001001907,ASTC
0001603993,NISN
0000727510,ENZN
0001777765,VQS
0001817004,EZFL
0001551206,HGLD
0001009891,AIRI
0001024672,ELTK
0000819913,HALL
0001875091,NRSN
0001289850,NURO
0001630176,HYEX
0001508527,VEGYF
0001854368,DGHI
0001411906,AMPE
0001741534,MDJH
0001708599,AGE
0000944480,GVP
0000315545,PVCT
0001288750,TLRS
0001479419,KALA
0001013706,WHLM
0001498067,CTGL
0000721693,CREG
0001821323,SGTX
0000082473,IHT
0001857044,INDP
0001107280,OVTZ
0001160798,OOGI
0001083220,XELB
0001864055,MOXC
0001811109,AUVI
0001410738,VPLM
0001838128,LOWLF
0001698702,ARGC
0000718332,RAVE
0001513818,ARAV
0000352955,CKX
0001600422,SDPI
0000851726,SFEG
0001819615,CLVR
0001069308,ACER
0001539680,HMMR
0001778651,JUVAF
0001397016,OPXS
0001596946,QTNT
0001844392,MRAI
0001026980,APWC
0001403749,FLYLF
0001846715,WAVE
0000896493,NILE
0001451512,UNRV
0001634379,MTCR
0001098880,IGXT
0001650696,LSF
0001502758,NULGF
0000764897,BRST
0000029332,DXYN
0001681348,VVPR
0001645469,MNPR
0001169034,BHV
0001080657,SQFT
0001339005,FEMY
0001006028,PURE
0001593773,KGNR
0001497253,ONVO
0001462223,RCRT
0001419041,FBRX
0000844887,DHCC
0001406434,PCST
0000057725,LCI
0001682241,LYL
0000839087,VASO
0001075880,KZIA
0001784254,MDIA
0000793306,BDCO
0001349929,VYNT
0001463833,IDW
0001034760,WYY
0001790515,EQOS
0001636051,FUST
0001035354,ELOX
0001518561,EWGFF
0001492674,TTOO
0000870826,IMBI
0001518461,AMPG
0000090168,SIF
0001878835,VGFC
0001554818,AUUD
0001444874,TETAA
0001790665,GNRS
0000944075,SCKT
0001288855,OPHC
0001664127,ALTD
0001016178,CARV
0001797336,AYLA
0001750106,AEI
0001755058,ATIF
0001491487,TKAT
0001781983,APRE
0001384437,CSKL
0000885307,JCTCF
0001307624,HLTT
0001052054,EVOL
0001389207,GFASY
0000880984,ACFN
0001493566,OTIC
0001833908,ALF
0001697587,INSD
0000351789,ELSE
0001161814,KIQ
0001809158,KUKE
0001021096,TRKA
0001415332,LTUM
0001536196,CANF
0001175596,AXREF
0001103833,CRWE
0001168981,LVRLF
0000744452,APDN
0001671584,APVO
0001083522,JSDA
0001601280,MDXL
0001787740,TIVC
0000888981,NNUP
0000868822,CRCUF
0001304730,HQDA
0001779372,BEAT
0001611747,BVXV
0001273636,AGTC
0001696396,MITO
0001445283,YMTX
0001672572,LNBY
0001493130,MAPPF
0001729750,KBNT
0001173281,NBSE
0001350073,ICNB
0001839285,HCTI
0001558569,ISPC
0001538210,NEXI
0001760233,RSTN
0001842952,CNTX
0001816815,BON
0001645260,TOMDF
0001704287,BJDX
0000319458,ENSV
0000748592,BTX
0001355250,IPIX
0000747540,SPRS
0001101433,QMCI
0001572565,INQD
0001415758,NVSGF
0001468639,VICP
0001497504,PLXP
0001640251,WINSF
0001348362,LEXX
0001090396,TBTC
0001358254,ESBS
0001723980,SXTC
0001134982,PVNC
0001074543,FBPI
0001787803,WNW
0000075340,PFIN
0001411165,TLGN
0001858685,BFRI
0000878726,TUEM
0001417926,INVO
0001019671,SEAC
0001304161,PBSV
0001469443,RKDA
0001781405,ODII
0001270436,COHN
0001519469,ANLDF
0001648960,DATS
0001449349,RDGL
0001529113,INPX
0001676852,OMWS
0001514183,SILO
0001293818,OPGN
0001017655,PAYD
0000732026,TRT
0001378590,BLIN
0001339688,LCGMF
0001502292,CNFR
0001578019,TRUX
0001744345,RWBYF
0001355839,PALT
0001477009,CANN
0001140215,REED
0001815436,AHI
0001729214,XRTX
0001784567,HCDI
0001456857,MJNE
0001014052,DTGI
0000803578,WAVD
0000943184,EVK
0001067873,IPTK
0000830616,SCIA
0001123267,HANNF
0001085921,MMTIF
0001781397,EEIQ
0001700844,UNEX
0001442620,RCON
0001463208,TLSS
0001402945,RXMD
0001407583,BHLL
0001544227,TPST
0001121702,YTEN
0001106213,SFRX
0001788841,HLBZ
0001770236,MITQ
0001527541,WHLR
0000846546,BNSO
0000922247,CYTH
0000062362,MARPS
0001704760,AVCT
0000098338,TSRI
0001673481,LTRY
0001134765,CHUC
0001789299,UTME
0001365794,CCBC
0000727346,GBCS
0001782627,WBEV
0001413745,ANTE
0001408057,ICCT
0001676163,AVMR
0001644903,YCBD
0001130166,CYCC
0001640384,LMFA
0000744825,AMS
0001862150,CING
0001635729,EQTRF
0001723187,LHIL
0001482554,HFUS
0001383054,DBS
0001105101,GIGM
0001751707,UNXP
0001314196,OLB
0001588084,TANH
0001436229,BTCS
0000910492,FDLB
0001745931,JSBL
0001435387,DENR
0001584831,OXBR
0001833371,PSYBF
0001708331,VRPX
0001703073,VIVC
0001419951,DTST
0001827401,DRUG
0001536089,VRVR
0001044378,BIOC
0001016504,INBP
0001681682,NDRA
0001569340,CLCS
0001412126,RMSL
0001299865,GXSFF
0001641640,NBRV
0001739174,PHGE
0001566044,VYNE
0001725332,SFET
0001775898,UCL
0001400271,CUBT
0001522602,CWBR
0001625901,PJXRF
0000101594,USEG
0001519177,SOLS
0001396536,DUOT
0001829635,RNAZ
0001861522,PIK
0001432176,NSAV
0001718224,BTBD
0000314227,TOMZ
0001643301,CURR
0000822370,EMMA
0001782309,EDTK
0000882291,AEMD
0001007019,JVA
0001626644,ODYY
0001555214,WLYW
0001618500,MDGS
0001343465,SNPW
0001629210,PZG
0001659559,RZZN
0001092662,CEMI
0001275477,BMNM
0001651721,GIPR
0001438901,FLES
0000895665,CLRD
0001603207,VBLT
0001443863,BICX
0001433607,NSPR
0001853718,TEVNF
0000922612,SMIT
0001539778,RAYT
0000038264,FORD
0001589061,GYRO
0000914139,PRKR
0001589361,FRTM
0001351172,LMNL
0001687277,RETO
0001536394,USLG
0001586495,LTES
0001236275,SSNT
0001786119,EXCL
0000840715,CLRO
0000927761,MYMX
0001281984,WDLF
0001393772,BUDZ
0001692981,DIAH
0001591890,FGF
0001467761,MINM
0001685316,OBSV
0001809616,UPC
0001106838,SONN
0001213660,BIMI
0001680637,NRRWF
0001668438,IMTE
0001591913,IPSI
0001419554,BBLG
0001815903,PTPI
0000032621,MSN
0001029744,SOFO
0001698022,FMFG
0001464165,BETRF
0000826253,AUSI
0001660046,IMRN
0001487091,QWTR
0001691077,YAYO
0001293310,HGEN
0000768408,CYAN
0001326706,NAOV
0001019034,BKYI
0001263011,EXN
0001115672,URLOF
0001276531,SCGY
0001873835,IMMX
0000919567,RCG
0001684888,GFGSF
0001083490,SRRE
0001080319,ELYS
0001837493,IINN
0001420368,DLTI
0001546296,IPDN
0001591565,BLYQ
0000895464,YBGJ
0000758743,VIDE
0000910267,TTNP
0001522142,ILHMF
0001450416,LXXGF
0000892482,QUMU
0001563298,EAWD
0001136174,OTRK
0001468679,CRYO
0001527613,NUZE
0001499961,MULN
0001654595,MDRR
0001335112,LGIQ
0001546853,SKKY
0001800637,AGFY
0001593001,NGTF
0000867665,AXAS
0001481504,XERI
0001609258,PTCO
0001783036,NLSP
0001333822,LEDS
0000875355,ISIG
0001855255,KOOL
0001487198,ASPU
0001196298,NEPH
0001005516,BOSC
0001664106,LOGC
0001716770,WAFU
0001815632,TGCB
0001600132,BLPH
0001516551,SKYE
0001689382,TLLYF
0001061069,AWX
0001369290,MYO
0001419793,OCLN
0001599407,EFSH
0001424404,WOLV
0001166708,BWMG
0001816172,JZXN
0001169717,ADRU
0001132509,NNAX
0001741489,ELVG
0001081745,INLX
0001775085,CLEU
0001567900,BLBX
0001307579,LIQT
0001300781,ENMI
0001460702,QLGN
0001595353,GLMD
0001320760,TSSI
0001565146,GULTU
0001641398,CCNC
0001614556,STAL
0001104038,VRME
0001371128,NEWH
0001514946,AXIM
0001355736,AVCRF
0001570937,ATAO
0000830656,PBIO
0001766140,UNCY
0001358403,BLCM
0000934796,NWCN
0000700764,VYEY
0001688126,CRCW
0001552670,TAOP
0001108630,LIVC
0000319016,FZMD
0001178697,SONM
0001022899,PTIX
0001798270,IONM
0000720875,DYNT
0001605888,SQL
0001403870,GARWF
0001531266,ELIO
0001505497,BRTX
0001269026,SINT
0001638911,USDR
0001689448,PNXLF
0001480313,SMREF
0001163560,GTMAY
0001615219,SLRX
0001394108,SUIC
0001585608,JAGX
0001812727,RELI
0001563227,SPUP
0001296484,TOPS
0001423723,QHYG
0000926423,MIND
0000946486,WINT
0001490161,SOWG
0001747661,CSCW
0001128189,PKTX
0001376793,CVAT
0001319150,PBMLF
0001138476,PFHO
0001450894,IAALF
0001611831,CDELF
0001128252,SIPN
0001513525,ADIL
0001632121,BLNC
0001291855,SPCB
0001860657,ALLR
0001677522,BKTPF
0001580110,LBCMF
0001643154,ITHUF
0001563463,NLBS
0001701756,GRIL
0001533040,PHIO
0001603793,NRIS
0001705843,CLXT
0000007623,ARTW
0001088638,MMND
0001821175,MSGM
0001718500,RVIV
0001520118,INTV
0001759352,CGOLF
0001413909,DSGT
0000723269,IRNS
0001768946,BPTS
0001711786,HOTH
0001468929,NXGL
0001335105,LIXT
0001437750,TRXA
0001062128,ATMS
0001534525,XBIO
0001495584,SVVC
0001715611,BMMJ
0001054102,IDXG
0001026785,HIHO
0001000298,IMH
0001424657,CUEN
0001095981,PSTV
0001714562,GAME
0001382574,MEDS
0001494558,AMBO
0001807387,BCCEF
0001652350,RWRDP
0001451797,CSJT
0000812152,RDGA
0001682149,WISA
0001367083,SNOA
0000102109,UUU
0001602143,TCNT
0001113313,AVNI
0001178727,COMS
0000066496,MMTRS
0001084267,MOBQ
0001365357,ZZLL
0001551887,DUSYF
0001442492,LRDC
0001641751,BBRW
0001386049,BYOC
0001522222,CLSH
0000100716,UNAM
0001478069,CFRX
0000312257,IVFH
0001588837,LMRMF
0001706145,TGIFF
0001493137,LCTC
0000832489,GOVX
0001375195,CRTG
0001499494,DXF
0001643918,MTP
0001421289,LVVV
0001697834,STMH
0001617669,UFAB
0001356093,CREX
0001133519,MCUJF
0001789192,SVFD
0001165320,GBLX
0001438943,MLCT
0001021435,HPTO
0000810509,NAVB
0000922521,FALC
0001716947,ENSC
0001415744,NMEX
0001424864,RYES
0000879682,VIVE
0000725394,DFCO
0001106644,CPHI
0001358656,MILC
0001543268,BTB
0001281845,UNQL
0001280396,VTNA
0001300734,SISI
0001576197,SENR
0001726744,EXNN
0001658521,MTPP
0001473287,SSCR
0001448324,CFIC
0001088005,NXMR
0000096793,SSY
0001301713,SHVLF
0001729089,PHCF
0001504167,TMBR
0001414767,NCPL
0000105744,GBR
0001624985,XNDA
0001527762,MFH
0001585380,INKW
0001092570,FULO
0001816906,GMGT
0001279620,ZDPY
0001674227,WORX
0000768710,RELV
0001807166,AMST
0001399352,WARM
0001374567,LUVU
0001305323,ZVO
0001506492,NUWE
0001498382,KTRA
0001801834,PRFX
0000730349,TOFB
0001508348,ACAN
0001023549,XTLB
0000819689,MICR
0001026662,CLWT
0001410172,RBCN
0000939930,PYYX
0001672571,ACHN
0001642159,SIGY
0001825270,MKGP
0001806904,EZGO
0001451448,GMBL
0000746210,OBLG
0000924515,GTHP
0001031093,SVBL
0001410187,CNNC
0001443611,SING
0001653821,CENBF
0000836564,CPMV
0001684688,JUPGF
0001122993,BMXI
0001725430,GBS
0001783432,TETOF
0001549631,QURT
0001103090,RSCF
0000823546,RKFL
0001417664,VEII
0000088000,SLGD
0000099106,TNLX
0001534708,EAST
0001103310,ICCO
0001729427,CNSP
0001362516,CLRI
0001603519,ALXEF
0001346022,ENRT
0001045942,TRCK
0000874710,AHPI
0001769768,EJH
0001427570,RSLS
0000862861,JAN
0001068897,FXBY
0001474167,COSM
0001443388,GRYN
0001389545,NBY
0001642178,AGNPF
0000850971,FJHL
0001657214,ILAL
0001001601,MGTI
0001593184,FDIT
0001706588,RYTTF
0000034956,TENX
0001169987,HTGM
0001726286,SODE
0001832161,KEYR
0001110607,DPDW
0001763197,MOHO
0001438461,ELRE
0001668082,BYLG
0001426506,SMGI
0001341726,GSPE
0001692068,TPPM
0001510832,BOPO
0001463000,GRUSF
0001083922,ARAO
0001104462,NCRE
0001133192,VPER
0001579026,TOWTF
0001622244,OWPC
0001099132,MHTX
0001680962,WGMCF
0001385818,AYTU
0001409036,TARSF
0001069996,FNHC
0000707388,STRR
0001518353,EVGDF
0001069680,HHSE
0001358654,RMESF
0000884247,YVR
0001064722,GMPW
0001485029,NAHD
0001376231,VPRB
0000743758,AIAD
0001099369,DSNY
0001004724,RHE
0001123596,BABB
0001804469,GFAI
0001662382,BRSF
0001072772,TMBXF
0001510518,GFOO
0001119643,NPHC
0000930775,ECIA
0001792581,KRBP
0001517498,EWLU
0000844538,NTOX
0000066600,MMMM
0001601936,CYTO
0001211805,MYSZ
0001763329,TPIA
0001499684,QIAN
0000730669,FCIC
0001318641,STAB
0001868079,PMEDF
0001543623,UCLE
0001755101,ALDS
0001435064,CETX
0001555746,MNRLF
0001324736,HENC
0001751876,HAPP
0001377149,CRVW
0001644963,ATXI
0001282980,NVNT
0001205181,GPFT
0001510964,CVSI
0001454263,SZLSF
0001639068,HBUV
0001081188,GEGP
0001691936,SNAX
0001662574,GROM
0001574232,ADXN
0001593549,NUGN
0001680378,SNES
0001501862,EPGG
0001489588,HBIS
0001857910,DRFS
0000814926,CAPC
0001644488,SHRG
0001853816,DRMA
0001561880,LEAI
0001668987,FDMSF
0001062506,ALDA
0001011662,GDSI
0001652958,FWAV
0001304077,FMNJ
0001119897,PCTL
0001572386,GWTI
0001049011,KDCE
0000096885,TIKK
0001761696,CRKN
0001029125,PBLA
0001409680,MLRKF
0001493712,CMXC
0001263364,GTVI
0001415684,MSLP
0001008112,WEGYF
0001776048,AMMX
0001473334,NVFY
0001042187,CTIB
0001346917,GNTOF
0001350156,PAXH
0001922639,OILCF
0001651932,XITO
0000020639,ABCP
0000795212,KSPN
0001470683,AEHL
0001028357,BITTF
0000711034,THMG
0000799698,CYTR
0001467913,RNWR
0001190370,IVDN
0001156784,COWI
0001792554,EQMEF
0001468978,SITS
0001716324,RGMP
0001481443,TCRI
0000945617,AMMJ
0001802546,KGKG
0001084551,CRDV
0001023198,SGNI
0001602813,FRTG
0001789330,MJHI
0000924168,EFOI
0001008848,ACOR
0001474558,KATX
0000889608,HRBK
0001760764,GMVD
0001016708,RCAR
0001187953,CELZ
0001377167,FGCO
0001435181,PHBI
0001755953,KERN
0001304409,AHNR
0001515251,SIXWF
0000709005,NROM
0001165639,CLTS
0001680132,CSUI
0001642375,GHSI
0001639142,PLRTF
0000867028,FOMC
0001749849,OGAA
0001066130,FEMFF
0000836937,UPDC
0001661039,TPTW
0001566243,ARAT
0000884363,FNAM
0001819663,COEP
0001282847,TDCB
0001389067,TTCM
0001694617,ROYL
0001376804,VNUE
0001084475,NIHK
0001546383,LLL
0000719274,GIGA
0000912544,NSTM
0001437517,CLOQ
0001673475,GPOX
0001279715,IWSH
0001643721,LBUY
0001670869,RMHB
0000894556,GEVI
0001128281,SKAS
0001308027,VYST
0001061164,PGID
0001586554,CBDY
0001393540,IGEN
0001381871,CZNI
0001701963,VS
0000819926,SEII
0000849401,ADMT
0001604930,LCLP
0001524872,TNRG
0001745846,BDREX
0001537561,ARTH
0001353499,MAXD
0001025771,WHLT
0001338929,GFTX
0001516887,WCUI
0001736865,DVLP
0001456802,CCOB
0001671132,NUVG
0001284237,ABCFF
0001443089,WHSI
0001625288,NXEN
0001324759,HGYN
0001388319,USRM
0001603345,AGTX
0001284454,YBCN
0001543637,NUMD
0001626556,AMCT
0001082733,VISM
0001424768,VYCO
0000847942,STQN
0001869467,OP
0001808898,BNTC
0001487718,BOXS
0001486297,AFDG
0001689084,QRON
0001723047,VAUCF
0001094084,TKOI
0001608092,KITL
0000724445,BZYR
0000932021,GTLL
0001651166,GSBX
0001002771,IGPK
0001590875,NSPDF
0001656501,BWMY
0001080448,PGOL
0001398713,NVDEF
0001335288,REOS
0001745078,VYND
0000829325,SPYR
0000873612,ABNAF
0001605481,NGLD
0001737193,LDSN
0000090391,SILS
0001474835,IPCIF
0000945828,AMTY
0001445175,LTGJ
0000849997,FECOF
0001061612,JPOTF
0001580262,RTON
0001008653,EMAX
0001557798,CIIT
0001559998,VINO
0001093636,ATYG
0001528308,IINX
0001083468,EARI
0000827099,CPWR
0001490054,VBHI
0001444839,BRVO
0000931059,RNVA
0001649009,SYTA
0001803096,STRG
0000884650,IMCI
0001372514,KPRX
0001786511,ANPC
0001819074,PTNYF
0001024095,CDJM
0001454742,GMER
0001871928,LUXFF
0001824293,VLON
0001627480,PVNNF
0000925660,FLXT
0001100779,MLMN
0000825322,XDSL
0001611852,RAHGF
0001442101,ZYJT
0001651992,ASFT
0001039466,XSNX
0000812306,PCYN
0001355790,ISCO
0000892832,SDON
0001555972,STCC
0001420108,GLUC
0000822746,IFNY
0001806015,CSLI
0001590383,RENO
0001357671,CRTD
0000764630,USBL
0001648903,FIFG
0000915661,GRLF
0001584693,HITC
0001874138,PRTM
0001128353,ETCK
0001102942,VMCS
0000891417,NMGX
0001089297,NVGT
0000811212,THMO
0001598323,ACMB
0001525306,FSTJ
0001414953,MOJO
0001290504,NUGS
0001300524,AMIH
0000858043,CMDRF
0001409197,BSPK
0001287900,TRXO
0001507713,AUNFF
0001518336,DREM
0001421636,CBNT
0001473086,OXBC
0001164256,DBRM
0001416697,BLPG
0001722731,FDCT
0001384066,BMCS
0001205059,REPCF
0001580490,IONI
0000824416,QPRC
0001323838,DXIEF
0000720762,NIMU
0000006494,ANDR
0001399855,NAUH
0001096768,NUGL
0000806592,SUWN
0001737372,SYSX
0001500620,BGAVF
0001357459,PALI
0001610853,HSDT
0000863678,GCFFF
0001852707,BFYW
0000930245,AASP
0001874440,LVCA
0000860543,JKSM
0001078799,MCOA
0001142790,TAUG
0001342936,AVOI
0001715819,EMED
0000841533,SRMX
0001609988,FLCX
0001068689,ATDS
0001473490,WSCO
0001805024,AMHG
0001568628,BQST
0001611746,SPRC
0001574910,RIII
0001319643,LSMG
0001383394,TEGY
0000792935,GRST
0001725911,GDMK
0000919175,SGMD
0000897078,KOAN
0001360442,CBDS
0001856416,ECGI
0001508381,BNKL
0001502152,GSTC
0000318299,SRCO
0001346655,CMGO
0000894501,GRHI
0001104280,SGBI
0001402371,ELRA
0001182731,AFTC
0001612851,PLYN
0001532158,REBL
0001763660,SEAV
0001172178,LBSR
0001407704,BOTY
0001584480,LAAB
0001162896,CRKR
0001138867,EESH
0001668010,DBGI
0001317839,UMHL
0001373690,IRCC
0001627469,PTZH
0001615999,NPTX
0000856984,USAQ
0001616788,LGYV
0001422669,VRSCF
0001089815,USNU
0001286768,UVSS
0001169138,GBUX
0001358633,SNBH
0001689490,NTPY
0000728447,EVOA
0001043894,EVTN
0001559172,DPWW
0001685237,TMRR
0001142801,AMSU
0001883898,STUPF
0001531477,HADV
0000225628,PSSR
0000096699,TCCO
0001552189,PLSH
0001855621,PRPS
0001125699,DLYT
0001530746,KAYS
0001117228,MMMW
0001389034,KALO
0001561686,SSET
0001162283,MGHL
0001481241,PSHG
0000752294,ELST
0000773318,VRTC
0001099814,SVSN
0000946822,ALYE
0001421907,TDNT
0001098462,MTLK
0001309057,CHHE
0001074663,QTGI
0001597892,JRSS
0001599117,MNTR
0000837342,CORG
0001499275,SANP
0001126162,PURT
0001512886,NTRR
0001465311,ZICX
0001295514,MDWK
0001716621,RMED
0000811522,QZMRF
0001300867,ONCI
0001515317,MAGE
0001404935,THCT
0001552979,NHLE
0001127475,DBMM
0001373853,NECA
0001485074,FRZT
0001329944,NDTP
0001647866,BNVIF
0001334740,UITA
0001404804,OMTK
0001693687,MSYN
0001081938,CPMD
0001761540,SRUS
0001342792,WWSG
0001635136,DUUO
0001940251,RLLY
0000797542,VBIX
0000051011,ITDN
0001445467,AVPMF
0000890725,GSAC
0000775057,ALTX
0001375793,GTXO
0001458631,HALB
0001140586,NFEI
0001439264,BONZ
0001535079,MCCX
0001405663,IMAHF
0001880419,FERN
0001374881,KSSH
0000896747,ABMC
0001540615,PUGE
0000001961,WDDD
0001698370,TRLFF
0001286459,AFOM
0001141788,HDVY
0000737207,ATRX
0001579010,LFER
0001548240,YEWB
0001014111,GLAE
0001145898,CWNOF
0001401835,SRGZ
0001683131,FORZ
0001559157,SSOK
0001552358,CGSI
0001308569,MLFB
0001290658,ITOX
0001582249,RASP
0001286648,GZIC
0000918545,BISA
0001171008,ADMG
0000928953,PRLE
0001538495,ETST
0000820771,GFMH
0001488501,MSPC
0000008328,AMNL
0001085277,SKVI
0001559356,IMUN
0001872292,RAKR
0000352991,AOXY
0001409446,NHMD
0001393548,CLIS
0000725929,BTDG
0001571636,OPVS
0001647170,TAPM
0000055234,KENS
0001301991,SMME
0001563536,EQUR
0001669400,VFRM
0001065734,TMLL
0001605331,ABQQ
0001653606,EHVVF
0001321828,DCLT
0001704795,BANT
0001596062,QBIO
0000797564,HSTC
0000862668,ESMC
0001569329,YGYI
0001017110,GTHR
0001440799,MMEX
0001368275,WESC
0001163612,PVEG
0000726037,WGEI
0001726317,CYNXF
0001133798,TXHG
0001935435,SSOF
0001502966,DIGP
0001384365,RDAR
0000849636,RSPI
0000852447,TPII
0001138724,GAHC
0001528172,ENDV
0001750777,HWKE
0001871181,QLIS
0001517389,JFIL
0001530425,ARRT
0001681556,GXXM
0000723533,LWLW
0001598773,TKXHF
0001368637,BBLS
0001652842,URYL
0001394638,CLCN
0001614466,DLCR
0001301838,PMPG
0001598308,GWHP
0001412659,RGIN
0001121795,GHST
0001346526,ESPI
0001108046,AFPW
0001369128,DIGAF
0001138586,XCRT
0001066719,NLAB
0001695473,GCAN
0001760026,MSSV
0001463459,EMGE
0001506295,VIZC
0001680689,BXXY
0001407878,DLOC
0001086303,HYBT
0001079282,RIVU
0001510247,LFAP
0001763657,OWVI
0000825171,HHHEF
0001304741,CNGT
0001458023,FKST
0001075857,VSYM
0001581220,XALL
0000820608,QTXB
0001114898,WNBD
0001409624,HMLA
0001487931,FSSN
0001409253,NAFS
0000895287,VMHG
0001681941,IFMK
0001131903,FCCN
0001077319,SLCH
0001355677,MXSG
0001498372,IWAL
0001619227,CLOW
0001431074,BRGO
0000852747,CPPXF
0001300938,ABCE
0000786947,ACUR
0001875746,XRXH
0001318268,MDEX
0001310291,BWVI
0000920990,WOWI
0001158702,TAMG
0001403674,OMHI
0001122742,FERL
0001813603,HSTA
0001637866,DGWR
0001567388,NINK
0001431880,PTAM
0001277575,SCGX
0001388994,CYDX
0001587476,PSWW
0001746563,POTN
0000768216,LOGQ
0001353406,SNDD
0000883943,CBKCQ
0001096759,SNWR
0001703625,BLIS
0001530163,SAML
0001104265,GRSO
0001500305,SPGX
0000894560,BOTH
0001227282,SPOWF
0001168663,ANSU
0000745543,PBAJ
0000869495,DWOG
0001437476,GSFI
0001574553,TRMNF
0000081157,PGAI
0001267612,GZCC
0001144879,APLD
0001483646,BEGI
0001058330,ROAG
0001822529,TQLB
0001421204,RBSH
0001382943,PRED
0001697935,MAPT
0001416090,IMII
0001440280,XTRM
0001378125,TOGL
0001863976,AQUI
0001735012,IVST
0001372954,ATCC
0001413488,CBGL
0000882800,PACV
0001715032,WTII
0000731245,PDNLA
0001451433,NNRX
0001432290,AWON
0000813716,CIRX
0001094032,QDMI
0001572384,PRCX
0001108248,KNOS
0001353970,CXDC
0001449447,ETNI
0000225211,TGHI
0001411057,CHNC
0001427644,QBAN
0001054274,ADYX
0001343460,MBLV
0001025953,NOVC
0000842013,CGLO
0000811222,CDIX
0001261002,GNOLF
0001161582,PHOT
0001159275,KWBT
0001464865,GHMP
0001092802,AURI
0000059860,GRMC
0001528760,EXEO
0000932265,FTEG
0001524829,GLBD
0001431934,OWCP
0001575142,BDPT
0001230524,CYAP
0001059784,GNBT
0001528985,INRE
0001927077,SNHO
0001339205,RKOS
0001382112,GMEV
0001517681,PPCB
0001098343,TVOG
0001622231,BTIM
0001212787,BMMCF
0001076262,GSPT
0001492091,ASCK
0000869531,ADGO
0001864843,ECAT
0001141964,PCMC
0001765826,BZRD
0001507181,MYHI
0000747435,AHIX
0001124197,AMLH
0001708410,WINR
0001389518,CMGR
0000790273,CONC
0001530874,CHNO
0001471781,GTCH
0001811999,FMHS
0001485922,PACQF
0001558465,PGAS
0001456453,WTKN
0001428389,BLXX
0001653876,MMNT
0001414043,FDBL
0001543066,EZRG
0001399306,BRBL
0001084384,TEUM
0001500122,NVGI
0001832761,CRFTF
0001713909,WTNW
0000811868,ECDD
